Price,Close,High,Low,Open,Volume
Ticker,RNO.PA,RNO.PA,RNO.PA,RNO.PA,RNO.PA
Date,,,,,
2016-01-04,67.98277282714844,69.70404427540969,67.41916511788764,69.68119641355416,1097791
2016-01-05,68.11985778808594,68.98049341087885,66.90886895560112,68.10462200814412,864927
2016-01-06,66.57376098632812,68.43974318992127,65.3475421174248,68.43974318992127,940138
2016-01-07,65.09619903564453,65.46177639576949,63.48916712111232,64.25841129038184,917556
2016-01-08,63.801429748535156,67.12973862295166,63.801429748535156,65.85020626359277,1153644
2016-01-11,64.55545043945312,65.8806786488483,63.29876581174749,63.671961092691106,755684
2016-01-12,66.4290542602539,67.09928338749566,64.66208127866366,64.66208127866366,796590
2016-01-13,66.00253295898438,68.18839655590821,65.62933191645101,67.3810745983612,642318
2016-01-14,59.21644592285156,65.05811835757466,51.028963046058585,64.96672691875871,7084447
2016-01-15,57.220985412597656,61.34900463342745,55.811977831458755,60.93010781788037,2284620
2016-01-18,56.48982238769531,58.56906478432733,54.509595130889544,57.220982952789086,1259443
2016-01-19,58.35580825805664,58.64522415552653,54.7990090781703,57.6398776881474,1845631
2016-01-20,56.74115753173828,58.15778286920254,55.7586589389326,57.04580920412528,1304015
2016-01-21,59.23167037963867,59.833355809083784,56.51266492372046,56.92394379235688,1578994
2016-01-22,60.22941589355469,61.50133056135864,59.970459901180966,61.006272249179496,1478616
2016-01-25,59.90953063964844,61.42516542787518,59.269761493035276,60.777784201607304,746715
2016-01-26,61.64603042602539,61.851666956435004,58.607137510131786,58.9727206662176,935260
2016-01-27,61.91261291503906,62.14109735656788,60.2751149357143,61.65365690840821,850496
2016-01-28,59.315452575683594,62.45335494015559,58.94225732561144,61.653645022110744,1072124
2016-01-29,59.35353469848633,60.8387035817944,57.78458646168425,60.60260130053702,1097072
2016-02-01,59.8942985534668,60.48075412493379,58.86610409411667,59.8942985534668,948724
2016-02-02,58.76708221435547,59.909521549993045,58.05876959383029,59.67341346932002,1029728
2016-02-03,57.403778076171875,58.698540501419224,55.88052542964666,58.409124590448606,1489478
2016-02-04,55.507328033447266,58.47005416281741,54.608608679888455,57.84552076870014,1782728
2016-02-05,55.918601989746094,56.984879980253766,54.98941696674295,55.81197477177008,1319867
2016-02-08,52.71977615356445,56.596451432729246,52.08000700675123,56.20802618329576,1297214
2016-02-09,52.54460144042969,53.30622780754723,50.800476362440754,52.63599869635309,1402673
2016-02-10,54.58576202392578,55.751049471913795,53.46617029993785,53.58041542068629,1375547
2016-02-11,52.43796920776367,54.075466902887946,51.71442655237614,54.075466902887946,1471199
2016-02-12,52.041934967041016,55.06559280123423,50.38158912963572,54.75332317811171,2062204
2016-02-15,56.03285217285156,56.23087665734877,53.92314967096132,54.837098996605505,1433507
2016-02-16,56.40604019165039,57.45708817235024,54.5781417762108,56.482207467916496,1329425
2016-02-17,60.876800537109375,61.356623094207116,56.54314430842644,56.64977154333705,1730793
2016-02-18,61.39470291137695,62.37720163814207,60.00092524242541,61.34900718805007,1308605
2016-02-19,60.57213592529297,61.112889876149396,59.71911822737738,60.70161099576269,1099828
2016-02-22,61.981143951416016,62.240099905601284,61.28044917543968,61.32614489234112,748828
2016-02-23,61.12813186645508,61.91260606938717,60.80063230680162,61.36423417315367,783612
2016-02-24,59.36115646362305,61.341383707566386,58.28726057731383,61.02150205193081,1129135
2016-02-25,59.94761276245117,60.815866386577525,58.538605095982845,60.602611926019925,855615
2016-02-26,63.03981018066406,63.19213893650362,60.34365802590459,60.88441203495227,1458826
