Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-01-04,6.424605846405029,6.439315641110835,6.3756731331389895,6.407194179053124,493729600
2010-01-05,6.4357123374938965,6.472036705740915,6.401789232558781,6.442316913833998,601904800
2010-01-06,6.33334493637085,6.461230768036579,6.326740358855194,6.435713482992475,552160000
2010-01-07,6.32163667678833,6.364265823485099,6.275706042823763,6.356760621458933,477131200
2010-01-08,6.363664627075195,6.364265444013322,6.2760066783192086,6.313230874902059,447610800
2010-01-11,6.307526588439941,6.394284298208381,6.257692860547633,6.388280138025751,462229600
2010-01-12,6.235777378082275,6.297319215391692,6.196751541194199,6.279906750881861,594459600
2010-01-13,6.323737144470215,6.332142969425046,6.127106092687319,6.2402821166726685,605892000
2010-01-14,6.287113189697266,6.318034217494398,6.2748050606744465,6.307527336740062,432894000
2010-01-15,6.182041168212891,6.352255477929848,6.1802399204137135,6.332141544172363,594067600
2010-01-19,6.455524921417236,6.4600280414095295,6.221368693994184,6.254090163502941,730007600
2010-01-20,6.35615873336792,6.47083498004536,6.289213553454415,6.451622069331009,612152800
2010-01-21,6.246284484863281,6.403590273377995,6.220467397992989,6.366665891107009,608154400
2010-01-22,5.936478614807129,6.229174664609914,5.918767140581944,6.207560485536676,881767600
2010-01-25,6.096185207366943,6.145117514813064,6.0097272955997,6.079373957879197,1065699600
2010-01-26,6.182343482971191,6.415599941900661,6.08147597671428,6.182643691040025,1867110000
2010-01-27,6.2405829429626465,6.321636720535007,5.989914404108162,6.209661911212719,1722568400
2010-01-28,5.982708930969238,6.169134115050728,5.964997458293693,6.1520230584531195,1173502400
2010-01-29,5.765663146972656,6.070067253939074,5.711326699843136,6.03644475859432,1245952400
2010-02-01,5.845817565917969,5.8839431871622665,5.742848608240047,5.77497006840278,749876400
2010-02-02,5.879740238189697,5.8935498085922395,5.805290645295953,5.881241679262661,698342400
2010-02-03,5.980907440185547,6.010027217972776,5.836510585791934,5.859025786989696,615328000
2010-02-04,5.765364170074463,5.955090849120654,5.750954183584234,5.905857530236009,757652000
2010-02-05,5.867732048034668,5.883943283219549,5.729339339339847,5.782775572214502,850306800
2010-02-08,5.827505111694336,5.940380931985343,5.823902615146617,5.874636973236708,478270800
2010-02-09,5.8896484375,5.928974498811124,5.846419269814302,5.896552823452805,632886800
2010-02-10,5.857525825500488,5.901956220835925,5.831708732065642,5.880641046196647,370361600
2010-02-11,5.964096546173096,5.9965186141831515,5.825703844085346,5.850320502934583,550345600
2010-02-12,6.015430927276611,6.053256336807876,5.868932617552168,5.947284908028259,655468800
2010-02-16,6.10609245300293,6.114798085924142,6.049654540203527,6.06226287790162,543737600
2010-02-17,6.080574989318848,6.133409999547613,6.029840232872504,6.129807503174255,436396800
2010-02-18,6.091983795166016,6.120803373394176,6.031643166486593,6.052957141027834,422825200
2010-02-19,6.054157733917236,6.100088769030145,6.037346482067324,6.05986208831077,415469600
2010-02-22,6.016631603240967,6.079073672552898,5.97970721709501,6.074270744768748,390563600
2010-02-23,5.915764808654785,6.043950850067472,5.875237921259158,6.004023978005646,575094800
2010-02-24,6.023836612701416,6.047252036489456,5.939179154033308,5.950887266739102,460566400
2010-02-25,6.064064025878906,6.08988111696725,5.910661317187328,5.925371111060244,665126000
2010-02-26,6.142716884613037,6.159227927762016,6.064064373804336,6.0754718797290606,507460800
2010-03-01,6.2739057540893555,6.289215564984891,6.1676340947796415,6.176639936626168,550093600
2010-03-02,6.269702434539795,6.329142028985736,6.236379739675086,6.302123703573347,566546400
2010-03-03,6.2841105461120605,6.300321780109644,6.2423832322173265,6.272403234292958,372052800
2010-03-04,6.325540065765381,6.331844436148995,6.263097980591949,6.282611908781703,366041200
2010-03-05,6.572906017303467,6.59542122389656,6.443218924333982,6.452525375394704,899620400
2010-03-08,6.576807498931885,6.6071273088270885,6.551890632184862,6.604726045295875,429889600
2010-03-09,6.6950860023498535,6.754525585734661,6.541082898836807,6.553691234583317,920259200
2010-03-10,6.749722003936768,6.768935316065636,6.70048949485355,6.719402198168654,596218000
2010-03-11,6.769536018371582,6.769536018371582,6.704092667474048,6.72180494243937,405700400
2010-03-12,6.802559852600098,6.836482164574876,6.777042565581142,6.825674673258289,416323600
2010-03-15,6.719705104827881,6.769537649116299,6.6119323928818705,6.765935953269186,493502800
2010-03-16,6.738016128540039,6.753926756170086,6.679777363528419,6.72991091108904,446908000
2010-03-17,6.7281084060668945,6.798054872472256,6.702591525332249,6.751523830607335,450956800
2010-03-18,6.744019985198975,6.7545268668452465,6.682778741307207,6.727508140524381,342109600
2010-03-19,6.671968936920166,6.761729109338927,6.641348127027263,6.74822015248682,559445600
2010-03-22,6.7470221519470215,6.784547760392729,6.608929644374001,6.618536302743935,456419600
2010-03-23,6.855392932891846,6.8680016691918215,6.727506726719784,6.773737958196178,602431200
2010-03-24,6.885715484619141,6.910632355434153,6.8298775811513135,6.833780687157757,597780400
2010-03-25,6.804059028625488,6.933746491656171,6.792050707523507,6.932245050706638,542284400
2010-03-26,6.93164587020874,6.963166512639333,6.861098181753544,6.873106503607268,640875200
2010-03-29,6.976374626159668,7.0208046138733895,6.953259809818213,6.994687717171304,540744400
2010-03-30,7.0802459716796875,7.129179492978504,7.0322134755260945,7.102761179200941,527310000
2010-03-31,7.0547285079956055,7.103061611872897,7.038518072021768,7.069439105886809,430659600
2010-04-01,7.083846569061279,7.166701580633426,6.987181988081985,7.127075723842684,603145200
2010-04-05,7.159496784210205,7.160097200220622,7.047821811143165,7.054126580064301,684507600
2010-04-06,7.191020488739014,7.212034254098331,7.114769234647929,7.150793404995164,447017200
2010-04-07,7.222841739654541,7.2624684071657635,7.164602169973854,7.191320290018138,628502000
2010-04-08,7.203327178955078,7.251059054832,7.14598864580775,7.218036972088584,572989200
2010-04-09,7.258565425872803,7.261568308543276,7.21863895038741,7.247758735728474,334182800
2010-04-12,7.273573875427246,7.296989299671886,7.259163890277582,7.270871602399903,333026400
2010-04-13,7.277773857116699,7.288881951565143,7.23814721117097,7.260663207192325,306210800
2010-04-14,7.375641822814941,7.379244318918763,7.327009728660392,7.363333695271978,404076400
2010-04-15,7.472607135772705,7.475909023113655,7.3702382070973025,7.378343422660387,376784800
2010-04-16,7.426974296569824,7.539249658313724,7.341417039973177,7.462097422193192,750545600
2010-04-19,7.417069435119629,7.441685689238884,7.257962403276336,7.4158686031321785,566924400
2010-04-20,7.342620849609375,7.4825145962212,7.293688139262988,7.461200225207798,738326400
2010-04-21,7.781815528869629,7.81273655886562,7.677044917861515,7.769206790093621,982391200
2010-04-22,7.9994635581970215,8.007869386561165,7.69115659592976,7.752398258101745,793424800
2010-04-23,8.130352973937988,8.170879881846265,8.01537602953408,8.04509544135051,796955600
2010-04-26,8.090424537658691,8.179283745958891,8.051097670479018,8.161872474731542,479068800
2010-04-27,7.866469860076904,8.040586487385728,7.820839848522507,8.023475032646958,709343600
2010-04-28,7.8532633781433105,7.925310908518591,7.697459000479728,7.902796506189628,758402400
2010-04-29,8.06460189819336,8.105428575654393,7.865568438671558,7.8958882388209535,558840800
2010-04-30,7.837954044342041,8.122544105781492,7.835252572279996,8.084718687170321,542463600
2010-05-03,7.995856761932373,8.041788184275632,7.891686591907518,7.920506559377322,454342000
2010-05-04,7.765603542327881,7.903996641731704,7.707665395233559,7.891989121872748,723819600
2010-05-05,7.684847831726074,7.749391342538895,7.46690165626653,7.595988677892173,883103200
2010-05-06,7.392453670501709,7.7526944727324425,5.9815076559469755,7.620005735826906,1285860800
2010-05-07,7.080546855926514,7.402062978024091,6.760832784393474,7.316205850059568,1676018400
2010-05-10,7.624809265136719,7.644622996847167,7.460899674559441,7.512534658605443,984306400
2010-05-11,7.700761795043945,7.801929108149553,7.520040546454128,7.560266824268067,848906800
2010-05-12,7.867974281311035,7.8991951226941755,7.766206539115941,7.782416173583511,654379600
2010-05-13,7.755999565124512,7.955332940268136,7.697159577233651,7.901896698353111,599712400
2010-05-14,7.61970329284668,7.6995570028310905,7.490016667325645,7.659930355783363,759362800
2010-05-17,7.631714344024658,7.690554320593279,7.4362833111018025,7.646124330520721,762834800
2010-05-18,7.575877666473389,7.761702051957458,7.512834773707722,7.7145705876352295,782678400
2010-05-19,7.455193996429443,7.592686040476788,7.35042422036727,7.490017319397199,1025726800
2010-05-20,7.137580394744873,7.3204025993212545,7.091048570444585,7.261262043055159,1282915200
2010-05-21,7.274477005004883,7.339920769913715,6.9451555212493625,6.989284911102634,1223891200
2010-05-24,7.407762050628662,7.53204574747038,7.392752453494605,7.423372865336452,754238800
2010-05-25,7.361532211303711,7.407762639907492,7.119570175449208,7.185313723178254,1048006400
2010-05-26,7.328209400177002,7.568971401583452,7.3174019123948275,7.507429965259068,850654000
2010-05-27,7.605597496032715,7.621808732656217,7.478312474224564,7.523042276546417,666282400
2010-05-28,7.711567401885986,7.787218221065115,7.605595972943037,7.786918413851397,815614800
2010-06-01,7.830146789550781,7.9835494837317365,7.774009091050574,7.795923876165506,876472800
2010-06-02,7.923813343048096,7.949329833330005,7.815139596133217,7.941524421439868,688548000
2010-06-03,7.898894786834717,7.9718433476119035,7.817539598032888,7.960735247627404,650106800
2010-06-04,7.683950424194336,7.862269213139114,7.644023952176405,7.751495237819546,758304400
2010-06-07,7.533249378204346,7.779714205195833,7.521540862011715,7.75389711136454,886942000
2010-06-08,7.4849162101745605,7.619106403669588,7.374442051964007,7.602294752765887,1000770400
2010-06-09,7.300894260406494,7.562070526560534,7.279580685384001,7.549161176020356,854630000
2010-06-10,7.520341873168945,7.534450452762233,7.270874129125204,7.350127471742815,776356000
