Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Date,,,,,
2019-01-02,20.674667358398438,21.0086669921875,19.920000076293945,20.406667709350586,174879000
2019-01-03,20.02400016784668,20.626667022705078,19.825332641601562,20.46666717529297,104478000
2019-01-04,21.179332733154297,21.200000762939453,20.18199920654297,20.399999618530273,110911500
2019-01-07,22.33066749572754,22.44933319091797,21.183332443237305,21.447999954223633,113268000
2019-01-08,22.356666564941406,22.93400001525879,21.801332473754883,22.797332763671875,105127500
2019-01-09,22.568666458129883,22.899999618530273,22.097999572753906,22.366666793823242,81493500
2019-01-10,22.99799919128418,23.025999069213867,22.119333267211914,22.293333053588867,90846000
2019-01-11,23.150667190551758,23.227333068847656,22.584667205810547,22.805999755859375,75586500
2019-01-14,22.293333053588867,22.833332061767578,22.266666412353516,22.825332641601562,78709500
2019-01-15,22.961999893188477,23.253332138061523,22.299999237060547,22.333332061767578,90849000
2019-01-16,23.06999969482422,23.46666717529297,22.899999618530273,22.985332489013672,70375500
2019-01-17,23.15399932861328,23.433332443237305,22.94333267211914,23.08066749572754,55150500
2019-01-18,20.150667190551758,21.808666229248047,19.98200035095215,21.53333282470703,362262000
2019-01-22,19.92799949645996,20.53333282470703,19.700000762939453,20.321332931518555,181000500
2019-01-23,19.172666549682617,19.633333206176758,18.779333114624023,19.5,187950000
2019-01-24,19.43400001525879,19.57866668701172,18.618667602539062,18.868667602539062,120183000
2019-01-25,19.80266761779785,19.90133285522461,19.303333282470703,19.625999450683594,108744000
2019-01-28,19.7586669921875,19.83066749572754,19.183332443237305,19.527332305908203,96349500
2019-01-29,19.83066749572754,19.90399932861328,19.453332901000977,19.684667587280273,69325500
2019-01-30,20.584667205810547,20.600000381469727,19.89933204650879,20.030000686645508,168754500
2019-01-31,20.468000411987305,20.770666122436523,19.600000381469727,20.066667556762695,188538000
2019-02-01,20.81399917602539,21.073333740234375,20.233333587646484,20.3613338470459,109251000
2019-02-04,20.859333038330078,21.020000457763672,20.125333786010742,20.865333557128906,110281500
2019-02-05,21.42333221435547,21.496000289916992,20.816667556762695,20.832666397094727,101142000
2019-02-06,21.148000717163086,21.615999221801758,21.041332244873047,21.305999755859375,75577500
2019-02-07,20.500667572021484,20.979999542236328,20.200000762939453,20.886667251586914,97809000
2019-02-08,20.386667251586914,20.496667861938477,19.899999618530273,20.455333709716797,87663000
2019-02-11,20.856000900268555,21.239999771118164,20.700000762939453,20.773332595825195,106945500
2019-02-12,20.78733253479004,21.21266746520996,20.641332626342773,21.079999923706055,82764000
2019-02-13,20.544666290283203,20.850000381469727,20.3713321685791,20.823333740234375,77124000
2019-02-14,20.251333236694336,20.451332092285156,20.066667556762695,20.225332260131836,78012000
2019-02-15,20.525333404541016,20.53333282470703,20.260000228881836,20.299999237060547,58573500
2019-02-19,20.375999450683594,20.769332885742188,20.364667892456055,20.437332153320312,62526000
2019-02-20,20.17066764831543,20.420000076293945,19.933332443237305,20.29400062561035,107131500
2019-02-21,19.415332794189453,20.215999603271484,19.366666793823242,20.12066650390625,133638000
2019-02-22,19.6473331451416,19.766666412353516,19.47333335876465,19.632667541503906,86109000
2019-02-25,19.917999267578125,20.19333267211914,19.799999237060547,19.860666275024414,99397500
2019-02-26,19.857332229614258,20.134000778198242,19.251333236694336,19.481332778930664,128737500
2019-02-27,20.982667922973633,21.086666107177734,20.036666870117188,20.118667602539062,167758500
2019-02-28,21.325332641601562,21.333332061767578,20.720666885375977,21.261333465576172,157810500
2019-03-01,19.652666091918945,20.475332260131836,19.459999084472656,20.46266746520996,343671000
2019-03-04,19.02400016784668,19.933332443237305,18.851999282836914,19.874666213989258,256452000
2019-03-05,18.43600082397461,18.933332443237305,18.00666618347168,18.799999237060547,281470500
2019-03-06,18.416000366210938,18.767332077026367,18.292667388916016,18.43199920654297,155032500
2019-03-07,18.439332962036133,18.979999542236328,18.28333282470703,18.589332580566406,141637500
2019-03-08,18.94266700744629,19.03933334350586,18.392667770385742,18.46066665649414,132294000
2019-03-11,19.39466667175293,19.41866683959961,18.700000762939453,18.90133285522461,110884500
2019-03-12,18.890666961669922,19.204666137695312,18.737333297729492,19.099332809448242,112561500
2019-03-13,19.263999938964844,19.465999603271484,18.84666633605957,18.926666259765625,102670500
2019-03-14,19.33066749572754,19.69266700744629,19.21933364868164,19.496667861938477,106551000
2019-03-15,18.36199951171875,18.9146671295166,18.293333053588867,18.900667190551758,221782500
2019-03-18,17.965999603271484,18.536666870117188,17.81999969482422,18.399999618530273,154215000
2019-03-19,17.83133316040039,18.219999313354492,17.56399917602539,17.833332061767578,177009000
2019-03-20,18.239999771118164,18.33133316040039,17.753332138061523,17.979333877563477,103623000
2019-03-21,18.26799964904785,18.43000030517578,17.89666748046875,18.17333221435547,89206500
2019-03-22,17.635332107543945,18.18666648864746,17.600000381469727,18.172000885009766,131184000
2019-03-25,17.3613338470459,17.545333862304688,16.964000701904297,17.31399917602539,153225000
2019-03-26,17.851333618164062,18.017332077026367,17.6286678314209,17.62933349609375,110263500
2019-03-27,18.32200050354004,18.357999801635742,17.8786678314209,17.916667938232422,131688000
2019-03-28,18.57466697692871,18.68866729736328,18.34000015258789,18.477333068847656,101611500
2019-03-29,18.657333374023438,18.67733383178711,18.299999237060547,18.579999923706055,89869500
2019-04-01,19.278667449951172,19.280000686645508,18.75200080871582,18.841333389282227,121656000
2019-04-02,19.058666229248047,19.29599952697754,18.92533302307129,19.219999313354492,82183500
2019-04-03,19.45400047302246,19.744667053222656,19.14466667175293,19.154666900634766,118791000
2019-04-04,17.851999282836914,18.079999923706055,17.37266731262207,17.459333419799805,355810500
2019-04-05,18.33066749572754,18.406667709350586,17.74066734313965,17.99066734313965,195574500
2019-04-08,18.213333129882812,18.743999481201172,18.029333114624023,18.512666702270508,156156000
2019-04-09,18.15399932861328,18.333332061767578,17.974000930786133,18.110000610351562,88560000
2019-04-10,18.40399932861328,18.558666229248047,18.19266700744629,18.44933319091797,105919500
2019-04-11,17.89466667175293,18.03333282470703,17.706666946411133,17.886667251586914,147538500
2019-04-12,17.84666633605957,18.1299991607666,17.788667678833008,18.014667510986328,101190000
2019-04-15,17.7586669921875,17.92533302307129,17.242000579833984,17.908666610717773,150579000
2019-04-16,18.224000930786133,18.333332061767578,17.648000717163086,17.71666717529297,109093500
2019-04-17,18.082000732421875,18.319332122802734,17.902666091918945,18.316667556762695,76897500
2019-04-18,18.21733283996582,18.32266616821289,17.983333587646484,18.082000732421875,88144500
2019-04-22,17.516666412353516,17.978666305541992,17.498666763305664,17.933332443237305,182206500
2019-04-23,17.593332290649414,17.706666946411133,17.049999237060547,17.343332290649414,164158500
2019-04-24,17.243999481201172,17.687999725341797,17.200000762939453,17.59000015258789,160912500
2019-04-25,16.5086669921875,17.266666412353516,16.404666900634766,17.0,327741000
2019-04-26,15.675999641418457,16.44533348083496,15.408666610717773,16.433332443237305,335410500
2019-04-29,16.097999572753906,16.26533317565918,15.477999687194824,15.723999977111816,250717500
2019-04-30,15.912667274475098,16.28066635131836,15.800000190734863,16.137332916259766,141969000
2019-05-01,15.600666999816895,16.0,15.433333396911621,15.923333168029785,160566000
2019-05-02,16.273332595825195,16.475332260131836,15.847999572753906,16.368000030517578,272389500
2019-05-03,17.00200080871582,17.107332229614258,16.232667922973633,16.257333755493164,355602000
2019-05-06,17.022666931152344,17.22333335876465,16.566667556762695,16.667999267578125,162508500
2019-05-07,16.470666885375977,17.1473331451416,16.34000015258789,17.1200008392334,151971000
2019-05-08,16.32266616821289,16.706666946411133,16.280000686645508,16.46266746520996,92646000
2019-05-09,16.131999969482422,16.245332717895508,15.795999526977539,16.133333206176758,100671000
2019-05-10,15.968000411987305,16.132667541503906,15.73466682434082,15.983332633972168,105124500
2019-05-13,15.133999824523926,15.498000144958496,14.966667175292969,15.46733283996582,162522000
2019-05-14,15.487333297729492,15.633333206176758,15.199999809265137,15.286666870117188,108786000
2019-05-15,15.463333129882812,15.496000289916992,15.016667366027832,15.288000106811523,109440000
2019-05-16,15.222000122070312,15.399999618530273,15.100000381469727,15.299332618713379,112249500
2019-05-17,14.0686674118042,14.815999984741211,13.928000450134277,14.797332763671875,266800500
2019-05-20,13.690667152404785,13.733332633972168,13.016667366027832,13.520000457763672,307893000
2019-05-21,13.67199993133545,13.826666831970215,13.06933307647705,13.184000015258789,270058500
2019-05-22,12.84866714477539,13.595999717712402,12.785332679748535,13.273332595825195,280278000
2019-05-23,13.03266716003418,13.29800033569336,12.414667129516602,12.956000328063965,398206500
2019-05-24,12.708666801452637,13.331999778747559,12.583333015441895,13.321999549865723,212049000
2019-05-28,12.579999923706055,13.0,12.523332595825195,12.74666690826416,154693500
2019-05-29,12.657333374023438,12.826000213623047,12.336000442504883,12.473333358764648,179529000
2019-05-30,12.54800033569336,12.817333221435547,12.468000411987305,12.583333015441895,118897500
2019-05-31,12.343999862670898,12.661333084106445,12.273332595825195,12.34000015258789,156100500
2019-06-03,11.9313325881958,12.445332527160645,11.799332618713379,12.36733341217041,195966000
2019-06-04,12.90666675567627,12.932000160217285,11.973999977111816,12.073332786560059,207112500
2019-06-05,13.105999946594238,13.41866683959961,12.789999961853027,13.245332717895508,202662000
2019-06-06,13.729999542236328,14.066666603088379,13.453332901000977,13.629332542419434,303633000
2019-06-07,13.633333206176758,14.055999755859375,13.566666603088379,13.666666984558105,240052500
2019-06-10,14.192000389099121,14.462667465209961,13.934000015258789,14.016667366027832,158775000
2019-06-11,14.473333358764648,14.726667404174805,14.233332633972168,14.609333038330078,174802500
2019-06-12,13.950667381286621,14.892000198364258,13.933333396911621,14.863332748413086,227962500
2019-06-13,14.260666847229004,14.326666831970215,13.833999633789062,14.025333404541016,122524500
2019-06-14,14.32800006866455,14.44333267211914,14.026666641235352,14.083333015441895,111501000
2019-06-17,15.001999855041504,15.133333206176758,14.284667015075684,14.36533260345459,184752000
2019-06-18,14.982666969299316,15.649333000183105,14.837332725524902,15.248000144958496,190737000
2019-06-19,15.095333099365234,15.184666633605957,14.737333297729492,15.007332801818848,98626500
2019-06-20,14.641332626342773,15.126667022705078,14.423333168029785,14.866666793823242,177952500
2019-06-21,14.790666580200195,14.812000274658203,14.366666793823242,14.414667129516602,123031500
2019-06-24,14.909333229064941,15.057332992553711,14.73466682434082,14.88266658782959,86262000
2019-06-25,14.650667190551758,15.022666931152344,14.63266658782959,14.959333419799805,92731500
2019-06-26,14.618000030517578,15.148667335510254,14.539999961853027,14.687333106994629,127608000
2019-06-27,14.855999946594238,14.859999656677246,14.489999771118164,14.630000114440918,95095500
2019-06-28,14.897333145141602,15.011333465576172,14.720000267028809,14.732666969299316,102771000
2019-07-01,15.14466667175293,15.539999961853027,15.085332870483398,15.347332954406738,123201000
2019-07-02,14.970000267028809,15.276666641235352,14.814666748046875,15.259332656860352,138885000
2019-07-03,15.65999984741211,16.10466766357422,15.633999824523926,15.959333419799805,213016500
2019-07-05,15.539999961853027,15.696666717529297,15.386667251586914,15.637999534606934,105985500
2019-07-08,15.355999946594238,15.483332633972168,15.244000434875488,15.416000366210938,88207500
2019-07-09,15.337332725524902,15.399999618530273,15.152000427246094,15.264666557312012,92862000
2019-07-10,15.928000450134277,15.929332733154297,15.542667388916016,15.609999656677246,137185500
2019-07-11,15.90666675567627,16.100000381469727,15.720000267028809,15.87600040435791,112716000
2019-07-12,16.338666915893555,16.358667373657227,15.980667114257812,15.983332633972168,138007500
2019-07-15,16.899999618530273,16.961332321166992,16.323999404907227,16.53333282470703,165001500
2019-07-16,16.825332641601562,16.902000427246094,16.528667449951172,16.6200008392334,122235000
2019-07-17,16.99066734313965,17.220666885375977,16.889999389648438,17.044666290283203,146470500
2019-07-18,16.902666091918945,17.049999237060547,16.792667388916016,17.003332138061523,71379000
2019-07-19,17.211999893188477,17.33066749572754,16.974666595458984,17.04599952697754,105726000
2019-07-22,17.045333862304688,17.476667404174805,16.945999145507812,17.25,102636000
2019-07-23,17.344667434692383,17.365333557128906,16.96666717529297,17.11400032043457,75346500
2019-07-24,17.658666610717773,17.738000869750977,17.21066665649414,17.277999877929688,166092000
2019-07-25,15.254667282104492,15.633333206176758,15.036666870117188,15.566666603088379,336274500
2019-07-26,15.202667236328125,15.350666999816895,14.816666603088379,15.128000259399414,150415500
2019-07-29,15.718000411987305,15.72933292388916,15.0686674118042,15.13933277130127,139099500
2019-07-30,16.150667190551758,16.224000930786133,15.478667259216309,15.526666641235352,121635000
2019-07-31,16.107332229614258,16.44533348083496,15.776666641235352,16.200000762939453,137673000
2019-08-01,15.59000015258789,16.30066680908203,15.451333045959473,16.176666259765625,123892500
2019-08-02,15.62266731262207,15.751333236694336,15.281999588012695,15.423333168029785,92047500
2019-08-05,15.221332550048828,15.424667358398438,15.052000045776367,15.30666732788086,105424500
2019-08-06,15.383333206176758,15.5,15.050000190734863,15.458666801452637,83463000
2019-08-07,15.561332702636719,15.571332931518555,15.053333282470703,15.100000381469727,71647500
2019-08-08,15.886667251586914,15.986666679382324,15.510000228881836,15.630000114440918,79114500
2019-08-09,15.667332649230957,15.93066692352295,15.587332725524902,15.736666679382324,58473000
2019-08-12,15.267333030700684,15.718000411987305,15.25,15.53266716003418,69958500
2019-08-13,15.666666984558105,15.733332633972168,15.170000076293945,15.253999710083008,72721500
2019-08-14,14.641332626342773,15.433333396911621,14.446000099182129,15.413999557495117,143439000
2019-08-15,14.37600040435791,14.77066707611084,14.103333473205566,14.723999977111816,122394000
2019-08-16,14.662667274475098,14.815999984741211,14.40133285522461,14.444000244140625,76477500
2019-08-19,15.121999740600586,15.188667297363281,14.779999732971191,14.947333335876465,79644000
2019-08-20,15.057332992553711,15.272666931152344,14.969332695007324,15.174667358398438,61878000
2019-08-21,14.722000122070312,14.881333351135254,14.506667137145996,14.800666809082031,116914500
2019-08-22,14.8100004196167,15.026666641235352,14.54800033569336,14.853333473205566,98385000
2019-08-23,14.09333324432373,14.744667053222656,14.066666603088379,14.664667129516602,128079000
2019-08-26,14.333333015441895,14.334667205810547,14.102666854858398,14.239999771118164,75778500
2019-08-27,14.272000312805176,14.58666706085205,14.135333061218262,14.38266658782959,81243000
2019-08-28,14.37266731262207,14.483332633972168,14.154000282287598,14.246000289916992,48382500
2019-08-29,14.780667304992676,14.893333435058594,14.533332824707031,14.600000381469727,77692500
2019-08-30,15.040666580200195,15.496000289916992,14.947333335876465,15.276666641235352,139809000
