Price,Close,High,Low,Open,Volume
Ticker,O,O,O,O,O
Date,,,,,
2016-01-04,31.831127166748047,31.980394571549198,31.38954891637262,31.806250898248937,2095682
2016-01-05,32.52151107788086,32.608582977149574,31.8498097216669,31.961760355778125,2006414
2016-01-06,32.71431350708008,32.71431350708008,32.25407525597497,32.25407525597497,1825608
2016-01-07,32.1483268737793,32.64588419274387,31.495285494118768,32.14210780516572,2214672
2016-01-08,31.82490348815918,32.421970572396475,31.781367576142518,32.191852879865905,1632521
2016-01-11,32.509063720703125,32.67699086114898,31.905777174517265,31.961753704150176,2333455
2016-01-12,32.60857009887695,32.70808010204023,32.19186798189558,32.66454416959974,2884337
2016-01-13,32.24162292480469,33.068808088121,32.15454861162976,32.62100817779634,2692178
2016-01-14,32.49661636352539,32.82624658371982,32.12345021510447,32.328691719158584,2800229
2016-01-15,32.45930480957031,32.52150040203292,31.775165534744502,32.14211267460668,3514992
2016-01-19,32.96931457519531,33.13723931950038,32.52773351313763,32.65834137554673,2050274
2016-01-20,32.26026916503906,32.86355539232693,31.69429978829644,32.78270262422084,2957299
2016-01-21,32.66455078125,33.14966765388167,32.16699576781841,32.52150481669223,1958117
2016-01-22,33.60989761352539,33.70940760535382,32.88844160318677,32.956853804399266,1874731
2016-01-25,33.51659393310547,34.03280828413222,33.34245027674035,33.65964225687066,2104351
2016-01-26,34.331363677978516,34.430873698948965,33.61612652661182,33.61612652661182,2724170
2016-01-27,34.25674819946289,34.66723153957716,33.8524839329179,34.20077408888518,2480412
2016-01-28,34.24985885620117,34.65558871443717,34.09380853267492,34.23737315933425,3436457
2016-01-29,34.82412338256836,34.880300419594995,34.3372475372352,34.51826434557823,4961443
2016-02-01,35.360931396484375,35.70424257906377,34.449600903862155,34.68055310804888,3387850
2016-02-02,35.71673583984375,35.8415756347212,35.15495553422963,35.41087674512873,2252753
2016-02-03,35.79789352416992,36.31598019369687,35.66681206532536,35.83534572060151,3164525
2016-02-04,35.87901306152344,36.14117824306676,35.49200813645049,35.71047953062495,3048425
2016-02-05,34.886539459228516,35.735451255994434,34.64934319077961,35.61685312176998,3308282
2016-02-08,35.06132507324219,35.142471059934316,34.21865464436292,34.77419330935705,2736554
2016-02-09,35.179893493652344,35.423331247870514,34.72422852078143,34.95518058637604,3004049
2016-02-10,35.44208908081055,35.89151285631346,35.25483060779425,35.267313850707,2518906
2016-02-11,37.52690505981445,37.58932616680373,35.38589942443642,35.398382662902115,6549691
2016-02-12,37.75161361694336,38.2384893473024,37.23352733679282,37.38957762842022,5720892
2016-02-16,37.339637756347656,37.707917800873794,36.67798691449186,37.657979940962804,3796418
